local_date,local_time,altitude,temp,dewpoint,wind_speed_kmh,wind_dir_deg,pressure_hpa,THR_m_s,THS_m_s,PBLH_m,wind_dir
2025-02-20,17:00,6724,-27.4,-31.9,68,260,433,10,0.0,345,W
2025-02-20,17:00,7330,-32.5,-36.8,70,263,397,10,0.0,345,W
2025-02-20,17:00,7857,-36.9,-40.7,70,263,368,10,0.0,345,W
2025-02-20,18:00,9,12.4,11.2,14,194,1019,10,0.0,368,SSW
2025-02-20,18:00,34,12.9,11.3,36,199,1016,16,0.0,368,SSW
2025-02-20,18:00,78,12.7,11.2,41,200,1011,21,0.0,368,SSW
2025-02-20,18:00,139,12.6,11.1,49,204,1004,25,0.0,368,SSW
2025-02-20,18:00,213,12.3,10.8,55,208,995,27,0.0,368,SSW
2025-02-20,18:00,300,12.1,10.5,61,215,985,28,0.0,368,SW
2025-02-20,18:00,401,11.7,10.3,62,219,973,28,0.0,368,SW
2025-02-20,18:00,507,11.0,10.1,64,223,961,27,0.0,368,SW
2025-02-20,18:00,614,10.3,9.8,67,228,948,26,0.0,368,SW
2025-02-20,18:00,726,9.7,9.4,69,234,936,24,0.0,368,SW
2025-02-20,18:00,836,9.2,9.1,69,240,923,21,0.0,368,WSW
2025-02-20,18:00,947,8.7,8.7,66,244,911,18,0.0,368,WSW
2025-02-20,18:00,1060,8.2,8.2,64,246,899,15,0.0,368,WSW
2025-02-20,18:00,1173,7.6,7.6,61,246,887,11,0.0,368,WSW
2025-02-20,18:00,1293,7.0,7.0,60,245,874,10,0.0,368,WSW
2025-02-20,18:00,1419,6.4,6.0,60,242,860,10,0.0,368,WSW
2025-02-20,18:00,1546,5.7,5.2,60,241,847,10,0.0,368,WSW
2025-02-20,18:00,1671,4.9,4.4,61,239,834,10,0.0,368,WSW
2025-02-20,18:00,1802,4.0,3.8,62,238,821,10,0.0,368,WSW
2025-02-20,18:00,1939,3.0,3.0,63,237,807,10,0.0,368,WSW
2025-02-20,18:00,2079,2.0,2.0,63,235,794,10,0.0,368,SW
2025-02-20,18:00,2225,1.3,0.9,64,233,779,10,0.0,368,SW
2025-02-20,18:00,2384,0.2,-0.3,64,232,764,10,0.0,368,SW
2025-02-20,18:00,2551,-0.9,-1.0,65,230,748,10,0.0,368,SW
2025-02-20,18:00,2721,-1.9,-1.9,66,228,733,10,0.0,368,SW
2025-02-20,18:00,2904,-2.9,-3.3,68,228,716,10,0.0,368,SW
2025-02-20,18:00,3102,-3.2,-8.2,72,233,698,10,0.0,368,SW
2025-02-20,18:00,3322,-3.8,-13.6,71,238,679,10,0.0,368,WSW
2025-02-20,18:00,3589,-5.3,-14.3,68,241,656,10,0.0,368,WSW
2025-02-20,18:00,3930,-7.5,-12.9,66,241,628,10,0.0,368,WSW
2025-02-20,18:00,4353,-10.6,-13.3,65,242,595,10,0.0,368,WSW
2025-02-20,18:00,4854,-14.2,-15.5,64,245,557,10,0.0,368,WSW
2025-02-20,18:00,5446,-18.3,-19.5,59,247,515,10,0.0,368,WSW
2025-02-20,18:00,6088,-23.0,-24.5,55,250,472,10,0.0,368,WSW
2025-02-20,18:00,6727,-27.8,-29.9,56,250,433,10,0.0,368,WSW
2025-02-20,18:00,7333,-32.6,-35.2,62,251,397,10,0.0,368,WSW
2025-02-20,18:00,7860,-36.9,-40.1,69,254,368,10,0.0,368,WSW
2025-02-20,19:00,9,11.9,10.8,14,194,1019,10,0.0,348,SSW
2025-02-20,19:00,33,12.3,10.8,38,197,1016,16,0.0,348,SSW
2025-02-20,19:00,78,12.1,10.7,43,197,1011,20,0.0,348,SSW
2025-02-20,19:00,139,12.0,10.6,49,200,1004,24,0.0,348,SSW
2025-02-20,19:00,213,12.0,10.5,58,207,995,26,0.0,348,SSW
2025-02-20,19:00,300,12.0,10.3,65,214,984,27,0.0,348,SW
2025-02-20,19:00,400,11.7,10.1,71,220,973,27,0.0,348,SW
2025-02-20,19:00,506,11.0,9.7,73,224,960,26,0.0,348,SW
2025-02-20,19:00,613,10.4,9.4,72,228,948,24,0.0,348,SW
2025-02-20,19:00,726,9.7,9.3,69,233,935,22,0.0,348,SW
2025-02-20,19:00,835,9.2,9.2,66,236,923,19,0.0,348,WSW
2025-02-20,19:00,946,8.6,8.6,63,238,911,16,0.0,348,WSW
2025-02-20,19:00,1059,8.1,8.0,61,238,899,12,0.0,348,WSW
2025-02-20,19:00,1172,7.6,7.2,60,238,886,10,0.0,348,WSW
2025-02-20,19:00,1292,7.1,6.4,58,237,874,10,0.0,348,WSW
2025-02-20,19:00,1418,6.5,5.6,58,236,860,10,0.0,348,SW
2025-02-20,19:00,1546,5.8,4.7,57,236,847,10,0.0,348,SW
2025-02-20,19:00,1670,5.0,3.8,58,235,834,10,0.0,348,SW
2025-02-20,19:00,1801,4.1,3.0,58,234,821,10,0.0,348,SW
2025-02-20,19:00,1938,3.1,2.2,59,234,807,10,0.0,348,SW
2025-02-20,19:00,2078,2.0,1.3,61,234,793,10,0.0,348,SW
2025-02-20,19:00,2224,1.1,0.2,63,235,779,10,0.0,348,SW
2025-02-20,19:00,2383,0.3,-1.1,65,234,764,10,0.0,348,SW
2025-02-20,19:00,2549,-0.5,-2.7,67,233,748,10,0.0,348,SW
2025-02-20,19:00,2719,-1.2,-4.7,68,233,732,10,0.0,348,SW
2025-02-20,19:00,2903,-2.2,-5.7,68,236,716,10,0.0,348,SW
2025-02-20,19:00,3101,-3.2,-4.5,67,242,698,10,0.0,348,WSW
2025-02-20,19:00,3322,-4.4,-4.9,69,247,679,10,0.0,348,WSW
2025-02-20,19:00,3588,-5.9,-7.0,69,246,656,10,0.0,348,WSW
2025-02-20,19:00,3929,-8.1,-9.3,69,245,628,10,0.0,348,WSW
2025-02-20,19:00,4351,-10.8,-12.0,66,242,595,10,0.0,348,WSW
2025-02-20,19:00,4852,-14.1,-15.6,60,243,557,10,0.0,348,WSW
2025-02-20,19:00,5444,-18.0,-20.0,61,247,515,10,0.0,348,WSW
2025-02-20,19:00,6088,-22.5,-26.2,61,250,472,10,0.0,348,WSW
2025-02-20,19:00,6727,-27.6,-31.1,61,250,433,10,0.0,348,WSW
2025-02-20,19:00,7333,-32.5,-36.0,64,248,397,10,0.0,348,WSW
2025-02-20,19:00,7860,-36.9,-40.6,70,251,368,10,0.0,348,WSW
2025-02-20,20:00,9,11.7,10.9,15,198,1019,10,0.0,330,SSW
2025-02-20,20:00,33,12.0,11.1,41,202,1016,15,0.0,330,SSW
2025-02-20,20:00,78,11.8,11.1,46,203,1011,20,0.0,330,SSW
2025-02-20,20:00,139,12.0,11.0,57,207,1004,23,0.0,330,SSW
2025-02-20,20:00,213,12.1,10.8,65,211,995,24,0.0,330,SSW
2025-02-20,20:00,300,11.7,10.5,70,214,985,25,0.0,330,SW
2025-02-20,20:00,400,11.2,10.1,72,217,973,25,0.0,330,SW
2025-02-20,20:00,506,10.8,9.7,71,222,961,24,0.0,330,SW
2025-02-20,20:00,613,10.4,9.5,68,226,948,22,0.0,330,SW
2025-02-20,20:00,726,9.7,9.2,65,228,936,20,0.0,330,SW
2025-02-20,20:00,835,9.4,8.9,62,231,923,17,0.0,330,SW
2025-02-20,20:00,946,8.8,8.7,59,231,911,14,0.0,330,SW
2025-02-20,20:00,1058,8.3,8.3,55,231,899,10,0.0,330,SW
2025-02-20,20:00,1172,7.6,7.6,51,233,887,10,0.0,330,SW
2025-02-20,20:00,1292,7.0,6.8,52,235,874,10,0.0,330,SW
2025-02-20,20:00,1418,6.4,5.7,56,235,860,10,0.0,330,SW
2025-02-20,20:00,1545,5.9,4.7,61,235,847,10,0.0,330,SW
2025-02-20,20:00,1670,5.4,3.7,64,235,834,10,0.0,330,SW
2025-02-20,20:00,1801,4.7,2.8,63,235,821,10,0.0,330,SW
2025-02-20,20:00,1939,3.6,2.3,60,235,807,10,0.0,330,SW
2025-02-20,20:00,2078,2.5,1.6,59,236,794,10,0.0,330,SW
2025-02-20,20:00,2225,1.6,0.7,60,236,779,10,0.0,330,SW
2025-02-20,20:00,2384,0.6,0.2,62,234,764,10,0.0,330,SW
2025-02-20,20:00,2551,-0.3,-0.4,64,232,748,10,0.0,330,SW
2025-02-20,20:00,2721,-1.0,-1.2,67,233,733,10,0.0,330,SW
2025-02-20,20:00,2906,-1.9,-2.2,67,234,716,10,0.0,330,SW
2025-02-20,20:00,3104,-3.1,-3.4,68,236,698,10,0.0,330,WSW
2025-02-20,20:00,3325,-4.5,-4.5,68,242,679,10,0.0,330,WSW
2025-02-20,20:00,3591,-6.1,-6.1,67,250,656,10,0.0,330,WSW
2025-02-20,20:00,3932,-8.3,-8.3,69,249,628,10,0.0,330,WSW
2025-02-20,20:00,4354,-11.0,-11.4,68,242,595,10,0.0,330,WSW
2025-02-20,20:00,4855,-13.9,-15.8,64,240,557,10,0.0,330,WSW
2025-02-20,20:00,5447,-17.9,-21.2,64,241,515,10,0.0,330,WSW
2025-02-20,20:00,6091,-22.7,-26.6,59,247,472,10,0.0,330,WSW
2025-02-20,20:00,6730,-27.6,-30.8,61,251,433,10,0.0,330,WSW
2025-02-20,20:00,7336,-32.3,-36.5,68,253,397,10,0.0,330,WSW
2025-02-20,20:00,7864,-36.4,-42.3,79,262,368,10,0.0,330,W
2025-02-21,06:00,9,10.2,9.6,14,183,1017,10,0.0,292,S
2025-02-21,06:00,33,10.7,9.9,41,187,1014,14,0.0,292,S
2025-02-21,06:00,77,10.5,10.0,46,187,1009,18,0.0,292,S
2025-02-21,06:00,138,10.4,9.9,52,189,1002,20,0.0,292,S
2025-02-21,06:00,211,10.9,9.9,61,195,993,22,0.0,292,SSW
2025-02-21,06:00,298,11.7,9.7,66,201,983,22,0.0,292,SSW
2025-02-21,06:00,399,12.0,9.1,67,208,971,22,0.0,292,SSW
2025-02-21,06:00,504,11.9,8.2,67,213,959,20,0.0,292,SSW
2025-02-21,06:00,612,11.4,7.3,67,218,946,18,0.0,292,SW
2025-02-21,06:00,724,10.7,6.6,67,221,934,15,0.0,292,SW
2025-02-21,06:00,834,9.9,6.3,66,222,922,12,0.0,292,SW
2025-02-21,06:00,945,9.1,6.3,65,222,909,10,0.0,292,SW
2025-02-21,06:00,1057,8.2,6.3,63,222,897,10,0.0,292,SW
2025-02-21,06:00,1170,7.5,6.4,61,222,885,10,0.0,292,SW
2025-02-21,06:00,1290,6.6,6.2,60,222,872,10,0.0,292,SW
2025-02-21,06:00,1415,5.8,5.6,59,222,859,10,0.0,292,SW
2025-02-21,06:00,1542,5.0,4.6,59,222,846,10,0.0,292,SW
2025-02-21,06:00,1666,4.3,3.8,60,221,833,10,0.0,292,SW
2025-02-21,06:00,1797,3.5,3.2,63,220,820,10,0.0,292,SW
2025-02-21,06:00,1934,2.7,2.5,67,219,806,10,0.0,292,SW
2025-02-21,06:00,2073,1.8,1.4,70,218,792,10,0.0,292,SW
2025-02-21,06:00,2219,1.2,0.4,72,217,778,10,0.0,292,SW
2025-02-21,06:00,2377,0.4,-0.3,74,218,763,10,0.0,292,SW
2025-02-21,06:00,2544,-0.5,-1.2,75,219,747,10,0.0,292,SW
2025-02-21,06:00,2713,-1.4,-2.0,75,221,732,10,0.0,292,SW
2025-02-21,06:00,2897,-2.6,-3.0,74,223,715,10,0.0,292,SW
2025-02-21,06:00,3095,-3.8,-4.2,73,224,697,10,0.0,292,SW
2025-02-21,06:00,3314,-5.1,-5.6,72,223,678,10,0.0,292,SW
2025-02-21,06:00,3579,-6.4,-7.3,73,224,656,10,0.0,292,SW
2025-02-21,06:00,3919,-8.2,-9.0,72,225,628,10,0.0,292,SW
2025-02-21,06:00,4341,-10.3,-11.2,68,228,594,10,0.0,292,SW
2025-02-21,06:00,4843,-13.0,-14.8,59,232,557,10,0.0,292,SW
2025-02-21,06:00,5436,-16.7,-19.2,53,238,515,10,0.0,292,WSW
2025-02-21,06:00,6082,-21.1,-24.4,55,246,472,10,0.0,292,WSW
2025-02-21,06:00,6725,-25.6,-30.3,59,246,432,10,0.0,292,WSW
2025-02-21,06:00,7335,-30.2,-36.7,63,244,397,10,0.0,292,WSW
2025-02-21,06:00,7866,-34.7,-42.1,63,250,368,10,0.0,292,WSW
2025-02-21,07:00,9,10.1,9.3,15,183,1018,10,0.0,303,S
2025-02-21,07:00,33,10.4,9.4,41,187,1014,14,0.0,303,S
2025-02-21,07:00,77,10.3,9.4,45,188,1009,18,0.0,303,S
2025-02-21,07:00,138,10.2,9.3,54,190,1002,21,0.0,303,S
2025-02-21,07:00,211,10.7,9.3,61,194,993,23,0.0,303,SSW
2025-02-21,07:00,298,11.4,9.3,65,201,983,23,0.0,303,SSW
2025-02-21,07:00,398,11.9,9.0,66,209,971,23,0.0,303,SSW
2025-02-21,07:00,504,11.7,8.3,66,214,959,21,0.0,303,SW
2025-02-21,07:00,611,10.9,7.7,65,218,947,19,0.0,303,SW
2025-02-21,07:00,724,10.0,7.1,64,220,934,17,0.0,303,SW
2025-02-21,07:00,833,9.5,6.6,64,220,922,14,0.0,303,SW
2025-02-21,07:00,944,8.9,6.2,64,220,910,10,0.0,303,SW
2025-02-21,07:00,1056,8.3,6.0,63,222,897,10,0.0,303,SW
2025-02-21,07:00,1170,7.6,5.8,62,222,885,10,0.0,303,SW
2025-02-21,07:00,1289,6.8,5.5,62,222,872,10,0.0,303,SW
2025-02-21,07:00,1414,6.0,5.1,62,222,859,10,0.0,303,SW
2025-02-21,07:00,1542,5.2,4.5,63,221,846,10,0.0,303,SW
2025-02-21,07:00,1666,4.5,3.9,65,221,833,10,0.0,303,SW
2025-02-21,07:00,1796,3.7,3.1,67,222,820,10,0.0,303,SW
2025-02-21,07:00,1933,2.9,2.2,68,223,806,10,0.0,303,SW
2025-02-21,07:00,2072,2.2,1.3,66,225,792,10,0.0,303,SW
2025-02-21,07:00,2219,1.4,0.5,62,225,778,10,0.0,303,SW
2025-02-21,07:00,2377,0.4,-0.1,59,227,763,10,0.0,303,SW
2025-02-21,07:00,2544,-0.4,-0.7,58,229,747,10,0.0,303,SW
2025-02-21,07:00,2714,-1.3,-1.5,59,232,732,10,0.0,303,SW
2025-02-21,07:00,2897,-2.4,-2.4,60,235,715,10,0.0,303,SW
2025-02-21,07:00,3096,-3.5,-3.5,60,236,697,10,0.0,303,SW
2025-02-21,07:00,3315,-4.8,-4.8,58,236,678,10,0.0,303,SW
2025-02-21,07:00,3581,-6.4,-6.4,57,234,656,10,0.0,303,SW
2025-02-21,07:00,3921,-8.4,-9.0,60,232,628,10,0.0,303,SW
2025-02-21,07:00,4342,-10.6,-11.8,61,235,594,10,0.0,303,SW
2025-02-21,07:00,4844,-12.9,-15.4,59,243,557,10,0.0,303,WSW
2025-02-21,07:00,5438,-16.6,-20.1,54,250,515,10,0.0,303,WSW
2025-02-21,07:00,6084,-21.1,-25.1,52,250,472,10,0.0,303,WSW
2025-02-21,07:00,6727,-25.4,-31.4,56,244,432,10,0.0,303,WSW
2025-02-21,07:00,7338,-29.9,-37.9,59,239,397,10,0.0,303,WSW
2025-02-21,07:00,7870,-34.4,-43.4,59,239,368,10,0.0,303,WSW
2025-02-21,12:00,9,13.2,8.5,19,180,1017,11,0.08,424,S
2025-02-21,12:00,34,13.0,8.4,32,181,1014,18,0.12,424,S
2025-02-21,12:00,78,12.5,8.3,38,182,1008,23,0.14,424,S
2025-02-21,12:00,139,12.0,8.1,43,183,1001,27,0.13,424,S
2025-02-21,12:00,212,11.3,7.8,47,185,992,30,0.11,424,S
2025-02-21,12:00,299,11.0,7.2,53,190,982,32,0.06,424,S
2025-02-21,12:00,399,11.4,6.2,59,198,970,0,0.0,424,SSW
2025-02-21,12:00,505,12.2,5.0,62,201,958,0,0.0,424,SSW
2025-02-21,12:00,612,12.3,4.2,64,206,946,0,0.0,424,SSW
2025-02-21,12:00,725,11.8,3.8,64,209,933,0,0.0,424,SSW
2025-02-21,12:00,835,11.1,3.7,63,211,921,0,0.0,424,SSW
2025-02-21,12:00,946,10.4,3.6,63,212,909,0,0.0,424,SSW
2025-02-21,12:00,1058,9.6,3.6,62,213,897,0,0.0,424,SSW
2025-02-21,12:00,1172,8.8,3.4,62,213,884,0,0.0,424,SSW
2025-02-21,12:00,1292,8.0,3.2,62,212,872,0,0.0,424,SSW
2025-02-21,12:00,1418,7.2,2.9,62,210,859,0,0.0,424,SSW
2025-02-21,12:00,1545,6.5,2.5,61,207,845,0,0.0,424,SSW
2025-02-21,12:00,1669,5.7,2.1,59,204,833,0,0.0,424,SSW
2025-02-21,12:00,1800,4.7,1.9,59,202,820,0,0.0,424,SSW
2025-02-21,12:00,1938,3.6,1.5,60,203,806,0,0.0,424,SSW
2025-02-21,12:00,2077,2.5,1.0,61,205,792,0,0.0,424,SSW
2025-02-21,12:00,2223,1.5,0.4,64,207,778,0,0.0,424,SSW
2025-02-21,12:00,2382,0.6,-0.1,67,208,763,0,0.0,424,SSW
2025-02-21,12:00,2548,-0.2,-0.8,69,208,747,0,0.0,424,SSW
2025-02-21,12:00,2718,-1.1,-1.6,68,209,731,0,0.0,424,SSW
2025-02-21,12:00,2902,-2.1,-2.8,65,211,715,0,0.0,424,SSW
2025-02-21,12:00,3100,-3.2,-4.2,59,216,697,0,0.0,424,SW
2025-02-21,12:00,3320,-4.2,-5.5,55,223,678,0,0.0,424,SW
2025-02-21,12:00,3586,-5.4,-7.3,53,224,655,0,0.0,424,SW
2025-02-21,12:00,3927,-7.0,-10.2,56,224,628,0,0.0,424,SW
2025-02-21,12:00,4350,-9.3,-14.1,62,227,594,0,0.0,424,SW
2025-02-21,12:00,4853,-12.5,-17.6,69,229,557,0,0.0,424,SW
2025-02-21,12:00,5447,-16.8,-19.4,74,228,515,0,0.0,424,SW
2025-02-21,12:00,6092,-21.5,-23.4,76,226,472,0,0.0,424,SW
2025-02-21,12:00,6733,-26.3,-28.2,77,223,432,0,0.0,424,SW
2025-02-21,12:00,7342,-30.8,-33.2,77,222,397,0,0.0,424,SW
2025-02-21,12:00,7872,-34.8,-37.7,78,224,368,0,0.0,424,SW
2025-02-21,13:00,9,13.6,8.4,19,177,1015,11,0.11,407,S
2025-02-21,13:00,34,13.3,8.3,32,178,1012,17,0.16,407,S
2025-02-21,13:00,78,12.9,8.2,39,179,1007,23,0.18,407,S
2025-02-21,13:00,139,12.3,8.1,44,180,1000,26,0.18,407,S
2025-02-21,13:00,213,11.7,7.8,48,182,991,29,0.14,407,S
2025-02-21,13:00,299,11.1,7.3,53,187,981,31,0.07,407,S
2025-02-21,13:00,399,11.2,6.5,59,195,969,0,0.0,407,SSW
2025-02-21,13:00,505,11.9,5.3,62,200,957,0,0.0,407,SSW
2025-02-21,13:00,612,12.2,4.1,64,205,945,0,0.0,407,SSW
2025-02-21,13:00,725,11.9,2.8,65,208,932,0,0.0,407,SSW
2025-02-21,13:00,835,11.4,1.6,65,210,920,0,0.0,407,SSW
2025-02-21,13:00,946,10.8,0.7,64,210,908,0,0.0,407,SSW
2025-02-21,13:00,1058,10.1,0.0,64,210,896,0,0.0,407,SSW
2025-02-21,13:00,1172,9.4,-0.6,64,210,884,0,0.0,407,SSW
2025-02-21,13:00,1292,8.7,-1.0,63,209,871,0,0.0,407,SSW
2025-02-21,13:00,1417,8.2,-1.1,64,207,858,0,0.0,407,SSW
2025-02-21,13:00,1545,7.5,-0.6,65,206,844,0,0.0,407,SSW
2025-02-21,13:00,1670,6.4,-0.3,65,208,832,0,0.0,407,SSW
2025-02-21,13:00,1800,5.3,-0.5,66,209,819,0,0.0,407,SSW
2025-02-21,13:00,1938,4.3,-1.0,69,209,805,0,0.0,407,SSW
2025-02-21,13:00,2077,3.4,-1.3,71,209,791,0,0.0,407,SSW
2025-02-21,13:00,2224,2.5,-1.5,70,209,777,0,0.0,407,SSW
2025-02-21,13:00,2383,1.7,-2.0,67,210,762,0,0.0,407,SSW
2025-02-21,13:00,2550,1.0,-2.7,63,213,746,0,0.0,407,SSW
2025-02-21,13:00,2720,0.0,-3.5,61,216,731,0,0.0,407,SW
2025-02-21,13:00,2904,-1.0,-4.5,60,217,714,0,0.0,407,SW
2025-02-21,13:00,3103,-2.1,-5.5,59,219,696,0,0.0,407,SW
2025-02-21,13:00,3323,-3.3,-6.4,58,219,677,0,0.0,407,SW
2025-02-21,13:00,3590,-4.9,-7.4,59,221,655,0,0.0,407,SW
2025-02-21,13:00,3931,-7.1,-8.9,62,223,627,0,0.0,407,SW
2025-02-21,13:00,4353,-10.0,-11.5,66,225,594,0,0.0,407,SW
2025-02-21,13:00,4854,-13.2,-15.4,71,225,556,0,0.0,407,SW
2025-02-21,13:00,5446,-17.2,-20.7,74,223,515,0,0.0,407,SW
2025-02-21,13:00,6089,-21.8,-26.1,78,221,472,0,0.0,407,SW
2025-02-21,13:00,6729,-26.6,-30.4,81,220,432,0,0.0,407,SW
2025-02-21,13:00,7336,-31.1,-33.7,83,221,397,0,0.0,407,SW
2025-02-21,13:00,7866,-34.9,-37.7,85,224,368,0,0.0,407,SW
2025-02-21,14:00,9,14.3,8.6,20,174,1015,12,0.15,471,S
2025-02-21,14:00,34,14.0,8.5,34,176,1012,19,0.23,471,S
2025-02-21,14:00,78,13.5,8.4,40,176,1007,25,0.27,471,S
2025-02-21,14:00,139,12.9,8.2,46,178,1000,30,0.27,471,S
2025-02-21,14:00,213,12.3,8.0,50,180,991,33,0.23,471,S
2025-02-21,14:00,300,11.5,7.6,53,182,981,35,0.16,471,S
2025-02-21,14:00,400,11.1,6.8,58,188,969,36,0.04,471,S
2025-02-21,14:00,506,11.4,5.6,63,195,957,0,0.0,471,SSW
2025-02-21,14:00,613,11.9,4.2,66,200,945,0,0.0,471,SSW
2025-02-21,14:00,725,12.0,2.9,67,205,932,0,0.0,471,SSW
2025-02-21,14:00,835,11.6,2.4,68,209,920,0,0.0,471,SSW
2025-02-21,14:00,947,10.9,2.3,67,212,908,0,0.0,471,SSW
2025-02-21,14:00,1059,10.0,2.2,66,213,895,0,0.0,471,SSW
2025-02-21,14:00,1173,9.2,2.0,66,214,883,0,0.0,471,SSW
2025-02-21,14:00,1292,8.3,1.6,65,213,870,0,0.0,471,SSW
2025-02-21,14:00,1418,7.4,1.0,66,212,857,0,0.0,471,SSW
2025-02-21,14:00,1546,6.4,0.3,66,211,844,0,0.0,471,SSW
2025-02-21,14:00,1670,5.6,-0.7,66,209,832,0,0.0,471,SSW
2025-02-21,14:00,1800,4.8,-1.8,67,208,818,0,0.0,471,SSW
2025-02-21,14:00,1937,4.1,-3.0,67,206,805,0,0.0,471,SSW
2025-02-21,14:00,2076,3.5,-4.1,67,204,791,0,0.0,471,SSW
2025-02-21,14:00,2223,2.9,-5.0,67,203,777,0,0.0,471,SSW
2025-02-21,14:00,2382,2.2,-5.8,70,205,762,0,0.0,471,SSW
2025-02-21,14:00,2549,1.4,-6.9,73,207,746,0,0.0,471,SSW
2025-02-21,14:00,2719,0.6,-8.1,73,210,730,0,0.0,471,SSW
2025-02-21,14:00,2903,-0.5,-9.1,69,214,714,0,0.0,471,SW
2025-02-21,14:00,3102,-1.8,-9.4,66,216,696,0,0.0,471,SW
2025-02-21,14:00,3322,-3.2,-8.8,63,217,677,0,0.0,471,SW
2025-02-21,14:00,3588,-4.9,-8.8,62,219,655,0,0.0,471,SW
2025-02-21,14:00,3929,-7.1,-10.0,62,222,627,0,0.0,471,SW
2025-02-21,14:00,4351,-9.9,-12.3,64,224,594,0,0.0,471,SW
2025-02-21,14:00,4852,-13.3,-15.4,67,224,556,0,0.0,471,SW
2025-02-21,14:00,5443,-17.4,-19.8,74,223,514,0,0.0,471,SW
2025-02-21,14:00,6086,-21.9,-24.9,81,222,472,0,0.0,471,SW
2025-02-21,14:00,6726,-26.4,-29.4,84,222,432,0,0.0,471,SW
2025-02-21,14:00,7334,-30.8,-33.7,86,223,397,0,0.0,471,SW
2025-02-21,14:00,7864,-34.8,-38.2,86,225,368,0,0.0,471,SW
